STATEFP,ANSICODE,POINTID,FULLNAME,MTFCC,longitude,lattitude
16,NA,1102783938514,NA,C3061,-116.448679,43.620743
16,NA,1102783710276,NA,C3061,-116.416666,43.631902
16,NA,110336781012,NA,C3061,-116.43011,43.631349
16,NA,110336781023,NA,C3061,-116.320922,43.701428
16,NA,1105304338654,NA,C3061,-116.422759,43.609894
16,NA,1105304338655,NA,C3061,-116.425253,43.609916
16,NA,1105314180285,NA,C3061,-116.236453,43.654028
16,NA,1105313781759,NA,C3061,-116.366996,43.625497
16,NA,1108310998685,NA,C3061,-116.373633,43.652861
16,NA,1107060808327,NA,C3061,-112.028156,42.605608
16,NA,11012027939672,NA,C3061,-116.247939,43.646701
16,NA,1106261809080,NA,C3061,-112.85031,42.776272
16,NA,1107051955716,NA,C3061,-114.449122,42.584243
16,NA,110149241339,NA,C3061,-114.618168,42.555261
16,NA,11016955104814,NA,C3061,-114.39985,42.554793
16,NA,11016955142618,NA,C3061,-114.400034,42.552964
16,NA,110676890477,NA,C3061,-112.788578,42.768044
16,NA,1105292827027,NA,C3061,-112.444641,42.895232
16,NA,1106077692825,NA,C3061,-112.444552,42.898984
16,NA,11011135089251,NA,C3061,-114.429866,42.570688
16,NA,11011135089586,NA,C3061,-114.43078,42.550174
16,NA,1105292774141,NA,C3061,-112.483785,42.911753
16,NA,110401616463,NA,C3061,-115.831917,43.74584
16,NA,110401616477,NA,C3061,-115.832196,43.745143
16,NA,110401616482,NA,C3061,-115.833628,43.745268
16,NA,110401622414,NA,C3061,-115.92143,43.891979
16,NA,110386263581,NA,C3061,-112.47889,42.932093
16,NA,1105599202305,NA,C3061,-112.479201,42.85895
16,NA,1106067906212,NA,C3061,-112.451751,42.918881
16,NA,1102212317355,NA,C3061,-111.107283,43.610868
16,NA,1106260549883,NA,C3061,-112.419552,42.877334
16,NA,110153270395,NA,C3061,-116.892994,47.711439
16,NA,1106261318387,NA,C3061,-116.949229,47.732983
16,NA,1104471852846,NA,C3061,-112.467393,42.941805
16,NA,110153270738,NA,C3061,-116.924839,47.704723
16,NA,110153270743,NA,C3061,-116.924821,47.704094
16,NA,110153270748,NA,C3061,-116.92482,47.703464
16,NA,110153270772,NA,C3061,-116.907881,47.706062
16,NA,110153270826,NA,C3061,-116.907878,47.706723
16,NA,1109093815234,NA,C3061,-116.936556,47.728032
16,NA,110402001506,NA,C3061,-115.510811,44.064
16,NA,110402001702,NA,C3061,-115.971926,43.65109
16,NA,110402002033,NA,C3061,-115.83213,43.745867
16,NA,1107060176022,NA,C3061,-112.020025,42.600845
16,NA,11012027975995,NA,C3061,-112.410644,42.803639
16,NA,11012027974983,NA,C3061,-112.417176,42.804125
16,NA,11012027975089,NA,C3061,-112.417369,42.802308
16,NA,11015925470659,NA,C3061,-116.742401,47.665031
16,NA,1105313330087,NA,C3061,-116.214918,43.644987
16,NA,1105313330086,NA,C3061,-116.213543,43.645569
16,NA,1105313330088,NA,C3061,-116.214926,43.6444
16,NA,11010952166781,NA,C3061,-113.790948,42.573152
16,NA,1105317159089,NA,C3061,-116.426935,43.48697
16,NA,1105317159110,NA,C3061,-116.427983,43.496147
16,NA,1108311030889,NA,C3061,-116.927251,47.718295
16,NA,110336978830,NA,C3061,-116.330117,43.648015
16,NA,1102821811502,NA,C3061,-116.368985,43.626217
16,NA,1104259917520,NA,C3061,-116.422176,43.594511
16,NA,110336980926,NA,C3061,-116.355268,43.660631
16,NA,110344653551,NA,C3061,-112.040093,43.551877
16,NA,110153320957,NA,C3061,-116.938278,47.744064
16,NA,1109096353030,NA,C3061,-116.965319,47.727573
16,NA,1106049376550,NA,C3061,-116.963072,47.729117
16,NA,1109096353102,NA,C3061,-116.962544,47.726607
16,NA,1106261318388,NA,C3061,-116.944615,47.737272
16,NA,1106049376552,NA,C3061,-116.961159,47.729982
16,NA,110153276667,NA,C3061,-116.778092,47.709394
16,NA,110336981268,NA,C3061,-116.355644,43.659906
16,NA,1105313785300,NA,C3061,-116.361033,43.658625
16,NA,1104368330774,NA,C3061,-116.326764,43.585713
16,NA,11016955131335,NA,C3061,-114.370296,42.56194
16,NA,1108311041591,NA,C3061,-116.764925,47.757883
16,NA,11016955131356,NA,C3061,-114.366169,42.561913
16,NA,110495978322,NA,C3061,-111.604119,42.65954
16,NA,11012815179594,NA,C3061,-116.772808,47.779475
16,NA,1104261567719,NA,C3061,-116.299252,45.004369
16,NA,1105314068171,NA,C3061,-116.22499,43.594929
16,NA,1105314068118,NA,C3061,-116.220635,43.594952
16,NA,1105311798052,NA,C3061,-116.295033,43.644395
16,NA,1105311798149,NA,C3061,-116.289776,43.641583
16,NA,1105311798231,NA,C3061,-116.288785,43.631662
16,NA,1105311803438,NA,C3061,-116.292203,43.625835
16,NA,1104975879749,NA,C3061,-112.148928,43.370751
16,NA,1105633032445,NA,C3061,-112.031757,43.44691
16,NA,1103798437825,NA,C3061,-111.966363,43.506587
16,NA,1105311803432,NA,C3061,-116.293226,43.624518
16,NA,110336870894,NA,C3061,-116.292246,43.623446
16,NA,1105311800165,NA,C3061,-116.284867,43.636139
16,NA,11016955131341,NA,C3061,-114.368245,42.561914
16,NA,1105314180118,NA,C3061,-116.27021,43.610254
16,NA,1105314180288,NA,C3061,-116.23459,43.648765
16,NA,1105314180592,NA,C3061,-116.232138,43.647332
16,NA,11010881661078,NA,C3061,-116.469505,43.736506
16,NA,1104260206774,NA,C3061,-116.150302,43.565787
16,NA,1105317159111,NA,C3061,-116.426046,43.497548
16,NA,110406687014,NA,C3061,-113.131547,43.92855
16,NA,1102817247860,NA,C3061,-116.29761,43.585516
16,NA,110401738823,NA,C3061,-115.950227,44.056321
16,NA,110405315231,NA,C3061,-116.293629,44.994774
16,NA,11017129474481,NA,C3061,-116.431907,43.66553
16,NA,1104471338992,NA,C3061,-116.745102,47.916785
16,NA,11010886471211,NA,C3061,-116.327439,43.547138
16,NA,1107061519051,NA,C3061,-116.328597,43.629169
16,NA,11010886471530,NA,C3061,-116.333531,43.550279
16,NA,1107078920139,NA,C3061,-116.477609,43.70405
16,NA,1107080731504,NA,C3061,-116.375276,43.656049
16,NA,1107090220156,NA,C3061,-116.375284,43.657076000000004
16,NA,1107079586485,NA,C3061,-116.381397,43.655936
16,NA,1104259952251,NA,C3061,-116.442476,43.505457
16,NA,11010881653511,NA,C3061,-116.477124,43.705728
16,NA,11010886473674,NA,C3061,-116.334745,43.546022
16,NA,11010882025095,NA,C3061,-116.325338,43.544185
16,NA,11010886641249,NA,C3061,-116.31197,43.537635
16,NA,11010886641613,NA,C3061,-116.311109,43.533075
16,NA,11010886630405,NA,C3061,-116.292878,43.542414
16,NA,1104367868014,NA,C3061,-116.128475,43.54822
16,NA,1104367890445,NA,C3061,-116.124084,43.547996
16,NA,1104367860737,NA,C3061,-116.126997,43.547973
16,NA,1105311947895,NA,C3061,-116.35698,43.577101
16,NA,1105311888766,NA,C3061,-116.368957,43.580184
16,NA,1105317159506,NA,C3061,-116.409321,43.505737
16,NA,1105304171415,NA,C3061,-116.478925,43.708614
16,NA,11015503883697,NA,C3061,-111.188424,43.873051
16,NA,1105307588292,NA,C3061,-116.130677,43.561458
16,NA,1105311618092,NA,C3061,-116.326325,43.705184
16,NA,1104326271241,NA,C3061,-116.28974,43.680566
16,NA,1104367003515,NA,C3061,-116.285514,43.682222
16,NA,1104367012701,NA,C3061,-116.285166,43.679964
16,NA,1104367014337,NA,C3061,-116.285155,43.679142
16,NA,1105313840059,NA,C3061,-116.322869,43.687927
16,NA,1105313840060,NA,C3061,-116.321851,43.685975
16,NA,1105313840061,NA,C3061,-116.322831,43.686356
16,NA,1105307161791,NA,C3061,-116.462314,43.666735
16,NA,1105292842235,NA,C3061,-116.435003,43.666296
16,NA,1105301699911,NA,C3061,-116.422559,43.670539
16,NA,1105301699910,NA,C3061,-116.424398,43.670827
16,NA,1105301699745,NA,C3061,-116.41632,43.664642
16,NA,1105301699744,NA,C3061,-116.416362,43.666089
16,NA,1102783855992,NA,C3061,-116.437198,43.618788
16,NA,1102783869458,NA,C3061,-116.443039,43.618818
16,NA,1102783866374,NA,C3061,-116.441599,43.618814
16,NA,1102783863591,NA,C3061,-116.440376,43.618755
16,NA,1102783872467,NA,C3061,-116.444275,43.618254
16,NA,1102783875352,NA,C3061,-116.442034,43.617327
16,NA,1102783887510,NA,C3061,-116.445465,43.615879
16,NA,1102783884905,NA,C3061,-116.444266,43.615982
16,NA,1102783852644,NA,C3061,-116.438977,43.616523
16,NA,1102783849322,NA,C3061,-116.436968,43.617254
16,NA,1102783845911,NA,C3061,-116.436698,43.616132
16,NA,1102783837266,NA,C3061,-116.434873,43.616906
16,NA,1105304339710,NA,C3061,-116.429233,43.622239
16,NA,1102783696114,NA,C3061,-116.432852,43.628338
16,NA,1102783696713,NA,C3061,-116.432715,43.6271
16,NA,110336786736,NA,C3061,-116.432877,43.629832
16,NA,1102817247619,NA,C3061,-116.300847,43.58536
16,NA,11010882189009,NA,C3061,-116.308747,43.580218
16,NA,110336786909,NA,C3061,-116.33638,43.708918
16,NA,11010882186886,NA,C3061,-116.302277,43.577107
16,NA,1104271944672,NA,C3061,-116.30304,43.57641
16,NA,1105313842955,NA,C3061,-116.32446,43.702808
16,NA,1105311618082,NA,C3061,-116.331872,43.70484
16,NA,1102783698933,NA,C3061,-116.42527,43.629607
16,NA,1102783701414,NA,C3061,-116.428081,43.633413
16,NA,1102783701005,NA,C3061,-116.425854,43.633405
16,NA,1102783699529,NA,C3061,-116.428072,43.630094
16,NA,1102783698479,NA,C3061,-116.426184,43.628993
16,NA,1102783698017,NA,C3061,-116.426364,43.628068
16,NA,1103662359843,NA,C3061,-111.981358,43.722353
16,NA,110132013982,NA,C3061,-114.254492,43.376154
16,NA,110132013993,NA,C3061,-114.254097,43.378862
16,NA,110266618008,NA,C3061,-111.919397,43.680146
16,NA,1102783715696,NA,C3061,-116.419107,43.626151
16,NA,1102783719829,NA,C3061,-116.420631,43.625452
16,NA,1105304339706,NA,C3061,-116.423162,43.625463
16,NA,1102783722795,NA,C3061,-116.419709,43.62324
16,NA,1102783730471,NA,C3061,-116.422854,43.620543
16,NA,1102783723536,NA,C3061,-116.420534,43.621116
16,NA,1102783724912,NA,C3061,-116.422845,43.622469
16,NA,1102783725381,NA,C3061,-116.422748,43.621343
16,NA,1102783724035,NA,C3061,-116.421731,43.622458
16,NA,1102783731727,NA,C3061,-116.422853,43.619725
16,NA,1102783733050,NA,C3061,-116.421359,43.619726
16,NA,110336791059,NA,C3061,-116.332476,43.714144
16,NA,1105314068348,NA,C3061,-116.234548,43.598174
16,NA,1105314225331,NA,C3061,-116.225695,43.60727
16,NA,1105314225330,NA,C3061,-116.225301,43.606752
16,NA,1105314068177,NA,C3061,-116.226576,43.598352
16,NA,1105313787030,NA,C3061,-116.25012,43.586827
16,NA,1105313787087,NA,C3061,-116.246917,43.587295
16,NA,1105313787037,NA,C3061,-116.250349,43.584877
16,NA,110680850625,NA,C3061,-112.030715,43.360013
16,NA,11017128691463,NA,C3061,-111.799228,43.649641
16,NA,110680855328,NA,C3061,-112.364832,43.184617
16,NA,110357687266,NA,C3061,-111.861866,42.088549
16,NA,1108311030888,NA,C3061,-116.927313,47.719123
16,NA,1107052559448,NA,C3061,-116.583269,43.753633
16,NA,1107061425941,NA,C3061,-116.706087,43.732285
16,NA,1107061425993,NA,C3061,-116.70365,43.734888
16,NA,1107061426021,NA,C3061,-116.703218,43.732073
16,NA,1107061425951,NA,C3061,-116.707122,43.73467
16,NA,1107061426049,NA,C3061,-116.704462,43.7327
16,NA,110357688143,NA,C3061,-111.810269,42.026995
16,NA,110357688204,NA,C3061,-111.864036,42.113396
16,NA,110357688215,NA,C3061,-111.86401,42.114409
16,NA,11012028415269,NA,C3061,-116.964938,46.723754
16,NA,110357691858,NA,C3061,-111.861042,42.094194
16,NA,110261102497,NA,C3061,-115.700683,43.147045
16,NA,110261102527,NA,C3061,-115.705071,43.148928
16,NA,1105642630034,NA,C3061,-111.935474,43.479928
16,NA,1105642630005,NA,C3061,-111.937501,43.482368
16,NA,1105642630013,NA,C3061,-111.936305,43.483346
16,NA,1105642630011,NA,C3061,-111.936266,43.48243
16,NA,1109073269685,NA,C3061,-113.80008,42.526126
16,NA,1105642637260,NA,C3061,-111.946507,43.479521
16,NA,1104471989002,NA,C3061,-116.389816,43.655118
16,NA,110261110719,NA,C3061,-115.700601,43.133091
16,NA,110261111622,NA,C3061,-115.71146,43.162279
16,NA,1106262787900,NA,C3061,-116.34785,48.282708
16,NA,1104301824420,NA,C3061,-116.139762,43.551671
16,NA,1105313330794,NA,C3061,-116.264634,43.679296
16,NA,110129812008,NA,C3061,-116.579746,48.298866
16,NA,110129812497,NA,C3061,-116.576197,48.280633
16,NA,110129812587,NA,C3061,-116.576852,48.266396
16,NA,1104701825003,NA,C3061,-111.951222,43.491748
16,NA,1104701825029,NA,C3061,-111.952537,43.49136
16,NA,1106260955985,NA,C3061,-115.71334,43.15704
16,NA,1104472067746,NA,C3061,-115.686252,43.153566
16,NA,11016953716092,NA,C3061,-114.357185,43.601521
16,NA,1105633024000,NA,C3061,-112.036755,43.45103
16,NA,1106066693106,NA,C3061,-116.563582,43.721575
16,NA,1106066693107,NA,C3061,-116.56668,43.721539
16,NA,1106066693153,NA,C3061,-116.56341,43.725548
16,NA,1105304357078,NA,C3061,-116.416633,43.609717
16,NA,110336791069,NA,C3061,-116.329722,43.714266
16,NA,11015925516853,NA,C3061,-116.824844,47.736113
16,NA,11016955136003,NA,C3061,-114.37904,42.536183
16,NA,110344185573,NA,C3061,-112.07748,43.488016
16,NA,110344185579,NA,C3061,-112.075687,43.488016
16,NA,110344185589,NA,C3061,-112.074642,43.487997
16,NA,110344185675,NA,C3061,-112.09913,43.465527
16,NA,1105643166333,NA,C3061,-111.93507,43.523932
16,NA,1105636069214,NA,C3061,-112.073674,43.495177
16,NA,110344185983,NA,C3061,-112.066689,43.492031
16,NA,1108476486310,NA,C3061,-112.062119,43.490751
16,NA,110344186222,NA,C3061,-112.061568,43.491404
16,NA,110344186371,NA,C3061,-112.01177,43.499748
16,NA,110344186389,NA,C3061,-112.012199,43.498374
16,NA,110344186468,NA,C3061,-112.017543,43.492941
16,NA,11016955103025,NA,C3061,-114.560158,42.553501
16,NA,110344253880,NA,C3061,-112.003114,43.462876
16,NA,110344253936,NA,C3061,-112.131106,43.502351
16,NA,110344253979,NA,C3061,-112.003136,43.461513
16,NA,110344316559,NA,C3061,-111.896767,43.483976
16,NA,1105641390095,NA,C3061,-111.95253,43.483242
16,NA,110344316617,NA,C3061,-111.97004,43.493548
16,NA,110344316626,NA,C3061,-111.969978,43.494395
16,NA,110344316636,NA,C3061,-111.969894,43.495367
16,NA,1108476478034,NA,C3061,-111.99602,43.484534
16,NA,110344316727,NA,C3061,-111.96174,43.468604
16,NA,110344316807,NA,C3061,-111.986256,43.397434
16,NA,110344316847,NA,C3061,-111.977708,43.460896
16,NA,1108476471536,NA,C3061,-112.000849,43.492479
16,NA,110344316917,NA,C3061,-111.974986,43.461825
16,NA,110344316927,NA,C3061,-111.975004,43.462669
16,NA,110344316966,NA,C3061,-111.974978,43.46351
16,NA,110344316977,NA,C3061,-111.974951,43.464537
16,NA,110344316989,NA,C3061,-111.974996,43.46718
16,NA,110344317005,NA,C3061,-111.974975,43.466303
16,NA,110344317025,NA,C3061,-111.974976,43.465405
16,NA,1105641386168,NA,C3061,-111.9761,43.486666
16,NA,1105641386104,NA,C3061,-111.97305,43.486655
16,NA,1105641386008,NA,C3061,-111.97611,43.485844
16,NA,1105641386030,NA,C3061,-111.973069,43.485835
16,NA,110264757855,NA,C3061,-111.383126,44.109763
16,NA,1103819504903,NA,C3061,-111.48796,44.458918
16,NA,110344406554,NA,C3061,-112.089208,43.507302
16,NA,110344408819,NA,C3061,-112.085221,43.508646
16,NA,110129771171,NA,C3061,-116.555632,48.307057
16,NA,110129771964,NA,C3061,-116.571395,48.274525
16,NA,110129772014,NA,C3061,-116.575248,48.28125
16,NA,11015896731320,NA,C3061,-116.639752,43.71461
16,NA,11017129667140,NA,C3061,-116.53902,43.527904
16,NA,11017129667141,NA,C3061,-116.5369,43.527549
16,NA,1103662436791,NA,C3061,-111.986446,43.719717
16,NA,1103662436302,NA,C3061,-111.98568,43.719294
16,NA,11015903012419,NA,C3061,-116.633392,43.715881
16,NA,1108476484727,NA,C3061,-112.010503,43.468759
16,NA,1104701914137,NA,C3061,-112.029328,43.466058
16,NA,1104701914136,NA,C3061,-112.031994,43.465221
16,NA,1104701914113,NA,C3061,-112.03275,43.467683
16,NA,1104701914109,NA,C3061,-112.031775,43.466988
16,NA,1104701914138,NA,C3061,-112.029405,43.465249
16,NA,1105635836158,NA,C3061,-112.078442,43.481218
16,NA,1105633012242,NA,C3061,-112.044397,43.465117
16,NA,1105635836046,NA,C3061,-112.081967,43.480458
16,NA,1108476486337,NA,C3061,-112.060871,43.489942
16,NA,1108476471474,NA,C3061,-111.995119,43.49207
16,NA,110129772351,NA,C3061,-116.576961,48.269238
16,NA,11015903012420,NA,C3061,-116.63476,43.715189
16,NA,110129772756,NA,C3061,-116.523966,48.30491
16,NA,1108475943389,NA,C3061,-111.981987,43.578933
16,NA,1105632784799,NA,C3061,-111.979773,43.585664
16,NA,110344661396,NA,C3061,-112.032376,43.539052
16,NA,1103799589714,NA,C3061,-111.938438,43.531073
16,NA,1104746256223,NA,C3061,-116.545874,43.562826
16,NA,1106260932036,NA,C3061,-115.257393,43.600627
16,NA,1104367972019,NA,C3061,-116.328531,43.571652
16,NA,1104307575225,NA,C3061,-116.420147,43.48321
16,NA,1104307569548,NA,C3061,-116.419164,43.483213
16,NA,1105633006343,NA,C3061,-112.038031,43.454385
16,NA,1105642686094,NA,C3061,-111.972455,43.463913
16,NA,1105642686120,NA,C3061,-111.973471,43.462651
16,NA,1105642686097,NA,C3061,-111.973472,43.463502
16,NA,1105312321124,NA,C3061,-116.18316,43.635947
16,NA,1104471881666,NA,C3061,-116.183987,43.632121
16,NA,1105306064166,NA,C3061,-116.36312,43.679708
16,NA,1105306068617,NA,C3061,-116.358836,43.672735
16,NA,1102810923615,NA,C3061,-116.414613,43.652603
16,NA,1102813169929,NA,C3061,-116.416584,43.659445
16,NA,11010881646525,NA,C3061,-116.492467,43.700728
16,NA,11010881646524,NA,C3061,-116.490389,43.700718
16,NA,1102836086498,NA,C3061,-116.489181,43.701914
16,NA,1104260178748,NA,C3061,-116.494199,43.702544
16,NA,11010881658392,NA,C3061,-116.506843,43.744224
16,NA,1104308716982,NA,C3061,-116.340563,43.598249
16,NA,1104308708898,NA,C3061,-116.340112,43.599047
16,NA,1104308706096,NA,C3061,-116.340313,43.599889
16,NA,1104308700098,NA,C3061,-116.340974,43.600689
16,NA,1104361043769,NA,C3061,-116.367625,43.637858
16,NA,1105311796345,NA,C3061,-116.36754,43.645192
16,NA,1105311796349,NA,C3061,-116.370693,43.645977
16,NA,1105311796346,NA,C3061,-116.369005,43.646429
16,NA,1105311796348,NA,C3061,-116.369778,43.646961
16,NA,1108311166359,NA,C3061,-116.419192,43.480044
16,NA,1105633040692,NA,C3061,-111.990284,43.450065
16,NA,1105633040631,NA,C3061,-111.990332,43.452633
16,NA,1105633023999,NA,C3061,-112.037153,43.452112
16,NA,110344324269,NA,C3061,-111.993471,43.457519
16,NA,1105632966142,NA,C3061,-112.016314,43.460736
16,NA,1107079348220,NA,C3061,-116.490482,43.709276
16,NA,1105304171419,NA,C3061,-116.483841,43.708857
16,NA,1105304171421,NA,C3061,-116.486219,43.709453
16,NA,1105304171423,NA,C3061,-116.487421,43.709748
16,NA,11010881645423,NA,C3061,-116.495496,43.703369
16,NA,110681293762,NA,C3061,-117.001683,46.416064
16,NA,110681293832,NA,C3061,-117.03901,46.381886
16,NA,110681293834,NA,C3061,-117.039125,46.382542
16,NA,1105636202739,NA,C3061,-112.085779,43.495908
16,NA,1105642607130,NA,C3061,-111.905336,43.481031
16,NA,1105636069196,NA,C3061,-112.072344,43.494971
16,NA,1105633037033,NA,C3061,-111.992025,43.454194
16,NA,1105646849146,NA,C3061,-111.33113,43.435661
16,NA,1105646849164,NA,C3061,-111.333683,43.435578
16,NA,1108475948184,NA,C3061,-111.94067,43.43629
16,NA,1106260944352,NA,C3061,-111.938114,43.432197
16,NA,1105646982024,NA,C3061,-111.361088,43.446505
16,NA,1105646981992,NA,C3061,-111.367131,43.44495
16,NA,1105646849133,NA,C3061,-111.3424,43.435469
16,NA,1108476470912,NA,C3061,-111.935362,43.447676
16,NA,1106258249239,NA,C3061,-112.035953,43.46768
16,NA,11015484703021,NA,C3061,-111.967884,43.533541
16,NA,1103672624002,NA,C3061,-116.378727,43.57734
16,NA,11015503902635,NA,C3061,-111.414603,42.029231
16,NA,1109088299563,NA,C3061,-116.95885,43.618201
16,NA,110132004595,NA,C3061,-114.263256,43.429035
16,NA,1103662394093,NA,C3061,-111.9834,43.718247
16,NA,11012028357490,NA,C3061,-114.325986,43.606849
16,NA,11012028357458,NA,C3061,-114.321787,43.607156
16,NA,11012028357461,NA,C3061,-114.323838,43.607106
16,NA,1105313787404,NA,C3061,-116.255242,43.710946
16,NA,1105598163127,NA,C3061,-114.363833,43.704843
16,NA,110260916077,NA,C3061,-115.70336,43.119009
16,NA,110260916190,NA,C3061,-115.702147,43.119083
16,NA,110401636404,NA,C3061,-116.020875,44.093085
16,NA,1109094984969,NA,C3061,-116.534583,43.472943
16,NA,1104471270397,NA,C3061,-116.535812,43.428032
16,NA,1109073638421,NA,C3061,-115.803957,46.502697
16,NA,1109073638415,NA,C3061,-115.801801,46.501997
16,NA,1109073639203,NA,C3061,-115.804915,46.50183
16,NA,11012027939671,NA,C3061,-116.24764,43.646845
16,NA,110681298252,NA,C3061,-116.800904,46.393238
16,NA,1109073428757,NA,C3061,-115.729611,43.118762
16,NA,1104755472210,NA,C3061,-115.745584,43.12371
16,NA,1104755472209,NA,C3061,-115.745221,43.124993
16,NA,1102213176114,NA,C3061,-114.505157,42.735558
16,NA,1102213176246,NA,C3061,-114.503942,42.735525
16,NA,1102213176255,NA,C3061,-114.502761,42.735503
16,NA,1102641175429,NA,C3061,-115.680358,43.138476
16,NA,11012814294094,NA,C3061,-116.809259,47.726077
16,NA,110153273343,NA,C3061,-116.771495,47.767426
16,NA,11012027946302,NA,C3061,-116.177327,43.616384
16,NA,1109088969371,NA,C3061,-116.180196,43.615255
16,NA,11012027946301,NA,C3061,-116.177259,43.614809
16,NA,1105314226265,NA,C3061,-116.177617,43.612537
16,NA,1105314226266,NA,C3061,-116.178307,43.611779
16,NA,11012027946320,NA,C3061,-116.173835,43.614805
16,NA,1105314067697,NA,C3061,-116.184714,43.597257
16,NA,1104271242467,NA,C3061,-116.389532,43.704912
16,NA,1104472044758,NA,C3061,-116.393392,43.705428
16,NA,110336850822,NA,C3061,-116.363322,43.626292
16,NA,110153273472,NA,C3061,-116.878935,47.703156
16,NA,110153273493,NA,C3061,-116.876553,47.702248
16,NA,1109096407603,NA,C3061,-116.774783,47.748354
16,NA,1105307588832,NA,C3061,-116.122417,43.573264
